Almuerzo,Chuletas de cerdo asadas,https://www.youtube.com/watch?v=mTWCB0N2VwI,"Media taza (120 mililitros) de aceite vegetal o un aceite resistente al calor
Un cuarto de taza (60 mililitros) de salsa de soya
3 cucharadas de vinagre de cidra de manzana (también puedes usar vinagre de arroz o vinagre blanco)
Cucharada y media de salsa inglesa
2 cucharaditas de jugo de limón
2 cucharaditas de mostaza
2 dientes de ajo, finamente picados
Media cucharadita de sal (o al gusto)
Media cucharadita de pimienta negra (o al gusto)
4 chuletas de cerdo con hueso de 1 pulgada (2,54 centímetros) de grosor","Para hacer la marinada, vamos a colocar todos los ingredientes en una bolsa resellable, comenzando con el aceite, la salsa de soya, el vinagre, la salsa inglesa, jugo de limón. También agregamos mostaza, ajo y sazonamos con sal y con pimienta. Estas son las chuletas que estoy utilizando; son de una pulgada o dos centímetros y medio de gruesas y son perfectas para esta receta. Las vamos a colocar dentro de la bolsa. Después, sellamos la bolsa y les damos un buen masaje para que se cubran bien con la marinada y por último las vamos a refrigerar de un día para otro. Al otro día, las vamos a asar en un asador precalentado; las vamos a hacer a fuego medio por unos 7 a 8 minutos cada lado y, así de fácil, se preparan unas deliciosas chuletas asadas."
Almuerzo,Costillas a la cerveza en el horno,https://www.youtube.com/watch?v=Ez7oTvQ0KUs,"Costillas, vinagre de vino, sal al gusto, 1/4 de cucharadita de pimienta, 1 cucharada de ajo en polvo, 1 cucharada de ajo en polvo, 1/2 cucharada de cebolla en polvo, 1/2 cucharada de cebolla en polvo, 1/2 cucharada de orégano, 1/2 cucharada de orégano, 1 cucharadita de pimentón dulce o paprika y 1 cucharada de aceite de oliva","¡Y vamos a comenzar! Lo primero que he hecho ha sido cortar las costillas en dos partes y colocarlo en una bandeja apta para el horno. Seguido, comenzaré a condimentarlo con una cucharada de vinagre de vino, sal al gusto, 1/4 de cucharadita de pimienta, 1 cucharada de ajo en polvo, 1 cucharada de ajo en polvo, 1/2 cucharada de cebolla en polvo, 1/2 cucharada de cebolla en polvo, 1/2 cucharada de orégano, 1/2 cucharada de orégano, 1 cucharadita de pimentón dulce o paprika y 1 cucharada de aceite de oliva virgen extra. Ahora con una brocha de cocina o con unos guantes, mezclaremos todos los condimentos tanto por delante, como por la parte de atrás de las costillas. Tras esto, esperaremos unos 15 minutos para que la carne coja el sabor de los condimentos y esté más rica. Pasado el tiempo, verteremos en el recipiente 33 cc de cerveza que está a temperatura ambiente. Después se cubre con un papel de aluminio, ¡y para el horno! Dejaré que se haga en el horno ya pre-calentado con calor por arriba y por abajo a 230 °C o a 446 °F durante 40 minutos. Pasado el tiempo, apagaremos el horno y aquí está el truco para que nos queden las costillas súper tiernas, ya que las dejaremos dentro del horno apagado durante las próximas 2 horas. Tras esto, le quitamos el papel de aluminio y ya las podríamos comer así, pero yo las voy a mejorar aun más. Así que vertemos la salsa del recipiente en una sartén pasándola previamente por un colador y después dejaremos que la parte del líquido se evapore en la placa a fuego medio-alto moviéndola de vez en cuando. Tras unos minutos, cuando veáis que la salsa se ha reducido y queda poco líquido, ya la podemos retirar y de nuevo la vertemos junto a las costillas. Ahora pondremos la bandeja de nuevo en el horno a 230 °C, pero esta vez en la parte superior del horno, para que las costillas nos queden doraditas. En mi caso, después de unos 15 min las costillas ya están listas y, como toque final, las voy a pintar con la salsita que queda en la bandeja. A la hora de servirlas, podéis complementarlas con unas patatas o con una ensalada, por ejemplo. Y atentos al detalle, ¡mirad lo tiernas que están que los huesos se salen solos! ¡Qué espectáculo madre mía! ¡Y a probarla! Está riquísima. Súper tierna, muy jugosa, y la cerveza le da un saborsito genial. ¡Que es una delicia, chiquillo!"
Almuerzo,Costillas BBQ,https://www.youtube.com/watch?v=BXVQc3GJaaE,"2 costillares de cerdo (aproximadamente de libra y media a dos libras cada uno)
1 taza (240 gramos) de salsa bbq (barbacoa) casera o salsa bbq de su gusto, dividida a la mitad
1 cucharada de azúcar blanca granulada
1 cucharadita de azúcar morena
2 cucharadas de paprika
4 cucharaditas de sal
4 cucharaditas de pimienta negra
2 cucharaditas de pimienta de chile en polvo
2 cucharaditas de comino en polvo","Primero vamos a preparar el condimento para hacer estas costillas: azúcar blanca, azúcar morena, paprika, sal, pimienta, chile en polvo y comino. Colocamos todos estos ingredientes en un recipiente pequeño y luego vamos a mezclarlos bien para que estén bien integrados. Aquí tenemos más o menos dos libras de costillas de cerdo. Estas las lavo bien antes de prepararlas. Es totalmente opcional, pero a mí me gusta hacerlo. Luego, las seco con papel absorbente o con papel cocina. Esto lo hago por ambos lados y luego con las manos o con la ayuda de un cuchillo pequeño, vamos a quitarle la membrana o la tela que está por el lado de abajo de las costillas y luego con la ayuda de un papel absorbente la vamos a jalar. Después colocamos las costillas boca abajo sobre una lata para hornear cubierta con papel aluminio antiadherente o papel aluminio regular que esté cubierto con un poquito de aceite y las cubrimos con la mitad de la mezcla que preparamos anteriormente. Ahora las volteamos boca arriba y cubrimos la carne de las costillas con el resto de la mezcla que preparamos. Por último, vamos a cubrir las costillas nuevamente con papel aluminio antiadherente. Luego, las vamos a refrigerar por lo menos 4 horas, pero preferiblemente desde la noche anterior y, antes de hornearlas, las sacamos y las dejamos reposar a temperatura ambiente por unos 20 minutos. Luego, las vamos a hornear a 300 grados por dos horas. Después de dos horas, así es cómo lucen nuestras costillas antes de hacerlas. Para hacer las costillas, vamos a precalentar el asador a fuego medio-alto por unos 7 a 10 minutos. Luego, colocamos un poco de aceite en papel absorbente y vamos a cubrir bien la parrilla para que las costillas no se peguen a la parrilla. Ahora colocamos las costillas con la carne hacia abajo y las vamos a cubrir bien con la salsa barbeque que queramos. Luego cubrimos el asador y las vamos a hacer por 7 a 8 minutos. Luego destapamos el asador y vamos a voltear las costillas hacia arriba con mucho cuidado. Y ahora le vamos a colocar más salsa barbecue por encima sobre la carne; las costillas. Volvemos a tapar el asador y hacemos por otros 7 a 8 minutos. Y ahora sólo tenemos que cortarlas en porciones individuales o en las porciones que queramos y las servimos con más salsa barbecue."
Vegetariano,Crema de calabacín,https://www.youtube.com/watch?v=Cc_dKVHxgsw,"Para 4-5 pocriones: 2 calabacines, 1 cebolla cabezona, 1 papa grande, 1 puerro o cebolla larga, 2 cucharadas de aceite de oliva virgen extra, 600 ml de caldo de verduras/pollo o agua, sal y pimineta al gusto","Para hacer esta receta lo primero que necesitamos son dos calabacines y vamos a pasar a quitarle los extremos y a cortar en trozos el resto, también cortaremos una cebolla, una papa y la parte blanca de un puerro o cebolla larga. Una vez hecho esto, pondremos en una olla o cacerola a fuego medio alto dos cucharadas de aceite de oliva virgen extra, cuando esté caliente añadiremos la cebolla y esperaremos a que se sofría un poco moviendo la de vez en cuando. A continuación añadiremos el puerro y haremos lo mismo. Seguiremos agregando el calabacín, la papa y un poco de sal y de pimienta al gusto, se mezcla todo bien y lo iremos moviendo con frecuencia mientras se va haciendo, tras unos 10 minutos cubriremos los ingredientes con caldo o agua caliente, en este caso se esta uasando caldo de verduras para que la receta sea vegetariana. Cuando el caldo comience a hervir bajaremos la placa a fuego medio, taparemos la cacerola y dejaremos que los ingredientes se hagan, moviendolos de vez en cuando. Tras unos 15 minutos todos los ingredientes ya están tiernos así que podemos retirarlos de la cacerola y triturarlos. Yo los he puesto en una olla alta y lo voy a triturar con una batidora de aspas, también lo puedes poner en la licuadora; tras unos minutos nuestra crema de calabacín ya estará lista y la podremos servir."
Vegetariano,Crema de champiñones,https://www.youtube.com/watch?v=OjU0X6z_6_g,"Vamos a necesitar 500 gramos de champiñones crudos o si quieres puedes utilizar de lata el equivalente, una lata de leche evaporada, 45 gramos de mantequilla o margarina sin sal que son 3 cucharadas o media barrita de la de 90 gramos, media taza de cebolla cabezona finamente picada, dos cucharaditas de caldo de pollo en polvo, 4 cucharaditas de harina de trigo, medio litro de agua que igual si tú tienes caldo de pollo puedes omitir el caldo de pollo en polvo y el agua y utiliza medio litro de caldo de pollo, una pizca de nuez moscada, una pizca de pimienta blanca molida o si no tienes puedes utilizar pimienta negra y unas ramitas de perejil fresco.","Vamos a preparar crema de champiñones deliciosa. Lo primero que vamos a hacer es lavar y desinfectar nuestros champiñones. Una vez que ya los lavamos y desinfectamos vamos a partirlos, aquí no importa el tamaño porque los vamos a coser pero vamos a reservar 4 champiñónes. De los 4 champiñones que reservamos, uno de ellos lo vamos a rebajar para decorar, los otros 3 los vamos a picar para que nuestra crema tenga textura, el tamaño aquí pues ya es a tu gusto. A nuestro perejil lo vamos a tener lavado y desinfectado y vamos a reservar unas hojitas para la decoración, el resto lo vamos a picar finamente pero únicamente las hojas. Vamos a poner a calentar nuestro medio litro de agua o de caldo de pollo. Una vez que el agua está caliente ponemos los champiñones rebanados con cuidado porque recuerda qué esta caliente el agua. Los vamos a mojar un poquito, los movemos para que todos se mojen y aquí los vamos a dejar un ratito para que se cueza. En cuanto se empiezan a cocer los champiñones se bajan y ya es el momento de que se cubren con toda el agua que pusimos, nada más hay que estar mezclandolos ocasionalmente para que todos queden cubiertos de agua. Los dejamos hervir durante 5 minutos a fuego alto y le apagamos. Inmediatamente después los vamos a poner en el vaso de la licuadora, si tú prefieres que tu crema no tenga textura entonces hay que picar todos los champiñones y ponerlos a cocer. Vamos a poner en la licuadora la misma agua donde se cocieron los champiñones. Si utilizaste caldo de pollo hecho en casa entonces licualo, si no le vamos a poner las 2 cucharaditas de caldo de pollo en polvo y lo vamos a licuar muy bien. Está muy caliente, aquí lo que te recomiendo es poner una toalla de papel absorbente o una servilleta o algo para que no te vayas a quemar. Lo licuó perfectamente durante dos minutos enseguida vamos a poner una cazuela y le vamos a encender al fuego que sea fuego bajito y ahí vamos a poner nuestros 45 gramos de mantequilla o margarina sin sal que son 3 cucharadas. Una vez que ya se derritió la mantequilla vamos a poner nuestra cebolla finamente picada y vamos a esperar hasta que se cristalice moviendo ocasionalmente. Esperamos un minuto aproximadamente hasta que nuestras cebollas esten cristalizadas. Enseguida si decidiste ponerle champiñones en trocitos este es el momento de ponernos. Los vamos a dejar que se frían un poquito. Lo dejamos durante dos minutos mezclando ocasionalmente a fuego bajito igual y enseguida vamos a poner las cuatro cucharaditas de harina de trigo. Así con la ayuda de un batidor de globo vamos a integrar perfectamente para tratar de no dejar grumos y cocinarla también para que la harina no se vaya a ver cruda, por unos 30 segundos, un minutito tu aqui lo puedes calcular. Y enseguida vamos a poner lo que licuamos de champiñon con el caldo de pollo, lo vamos a integrar perfectamente para asegurarnos que se desbarate en los grumos. Enseguida le vamos a poner la leche evaporada y vamos a aprovechar lo que nos quedó aquí en el vaso de licuadora limpiandolo con la leche evaporada, vamos mezclando e integramos perfectamente. Esto ya huele riquisimo y ahora le vamos a poner la pizca de nuez moscada y la pizca de pimienta, lo mezclamos y esperamos a que hierva un poquito para rectificar la sal. En este momento le vamos a subir un poquito más al fuego que esté entre medio y bajo. Y es importante estar moviendo porque tiene leche entonces para que no se nos vaya a pegar en el fondo. Una vez que hierve rectificamos la sal, si tú le quieres agregar un poco más puedes ponerle caldo de pollo en polvo o sal molida para que se alcance a diluir perfectamente y enseguida le ponemos el perejil que tenemos picado, lo mezclamos y dejamos que siga hirviendo hasta que tome la consistencia deseada. La dejamos durante 10 minutos o hasta que tome la consistencia que tú decidas. Ya tenemos lista nuestra crema de champiñones para servirse así caliente y ya solamente la decoramos con los champiñones que teníamos reservados y con las ramitas de perejil que también ya teníamos lavadas y desinfectadas, los champiñones los puedes poner crudos o fritos"
Postre,Crispetas o palomitas de maíz de caramelo,https://www.youtube.com/watch?v=WmGJhVO4sZI,"Para 6-8 porciones: 3 bolsas (3 oz/cada una) de crispetas o palomitas de maíz sin sabor y sin reventar (aprox. 5 qt de crispetas hechas o reventadas), ½ taza (56 gr) de mantequilla, 2 tazas (400 gr) de azúcar morena bien compactada, ½ taza (4 oz) de jarabe o sirope de maíz, 1 cucharadita de sal, ½ cucharadita de bicarbonato de sodio, 1 cucharadita de extracto de vainilla","Vamos a preparar una receta super fácil de hacer y deliciosa, y es como hacer crispetas o palomitas de maíz cubiertas con caramelo. Primero pre-calentamos el horno a 250 grados farehnheit. Para hacer el caramelo vamos a derretir mantequilla en una olla mediana a fuego medio después agregamos azúcar morena y la revolvemos con la mantequilla. Ahora agregamos sirope o jarabe de maíz con sal, revolvemos esto muy bien, dejamos a que hierva y la dejamos cocinando a fuego lento por unos 5 minutos. Después lo retiramos del fogón, le agregamos bicarbonato de sodio con extracto de vainilla y volvemos a revolver. Ahora se lo vamos a agregar a las crispetas sinsabor que reventamos o cocinamos en el microondas mientras el caramelo se estaba cocinando, vamos a revolver muy bien con la ayuda de una espátula y después las colocamos en 2 refractarias grandes que estén cubiertas con un poco de aceite. Las vamos a hornear a 250 grados farehnheit por una hora y revolvemos cada 15 minutos para que no se peguen. Las sacamos del horno, las dejamos enfriar completamente y mientras están enfriando vamos a revolver unas 3 a 4 veces más para que no se formen bolas de pistas. Y así de fácil se preparan unas deliciosas crispetas cubiertas con caramelo."
Snack,Croquetas de jamón,https://www.youtube.com/watch?v=tx_5QBGDu58,"70 gramos de mantequilla, 70 gramos de harina de trigo, 2 tazas de leche, pimienta, nuez molida, 90 gramos de jamón serrano, aceite, pan, huevo, media cebolla","Vamos a comenzar. Lo primero que vamos a hacer es poner unos 70 gramos de mantequilla en una sartén a fuego medio y vamos a esperar a que se derrita. Seguido, añadimos 70 gramos de harina de trigo y la iremos moviendo de vez en cuando durante unos minutos para que se tueste ligeramente. Tras esto, vertemos 500 mililitros de leche y seguiremos moviendo todo hasta que no queden grumos de harina. A continuación, agregamos media cucharadita de sal, un poco de pimienta molida y nuez moscada al gusto. Se integran y por último añadiremos jamón serrano troceado al gusto, que en mi caso son 180 gramos. Se mezcla todo bien y seguiremos moviéndola hasta que la bechamel esté un poco más espesa y se separe fácilmente de las paredes de la sartén. Una vez lista, la verteremos en un recipiente al que le hayamos juntado un poco de aceite por las paredes. Se aplana y por último vamos a cubrirla con vinipel que esté en contacto con la masa pero sin cerrarla por los bordes del recipiente. Ahora esperaremos a que se temple y luego la dejaremos en el frigorífico unas horas hasta que la masa esté fría. Pasado el tiempo, ponemos la masa sobre una tabla para cortar y vamos a dividirla con un cuchillo en diferentes porciones. En mi caso lo haré en 24 porciones para que me salgan unas croquetas de tamaño mediano pero también las podéis hacer más grandes o más pequeñas. Después, cogemos una de las porciones con las manos untadas en aceite y le damos forma de croqueta, ya sea redonda u ovalada. Lo siguiente que tenemos que hacer es empararla, así que primero la pasamos por pan rallado, luego por una mezcla de tres huevos y un poco de sal, y por último de nuevo por pan rallado. Una vez listas, las vamos colocando en algún recipiente amplio para que no se toquen entre sí y haremos lo mismo con el resto y si queréis podéis empanar varias a la vez para hacerlo más rápido. Para terminar, las dejaremos al menos durante media hora en el frigorífico para evitar que se abran al freírse, aunque también las podéis meter en una bolsita y congelarlas para consumirlas otro día. Tras esto, ponemos abundante aceite en una sartén o cazo y cuando esté caliente a unos 170 grados centígrados a fuego medio-alto, pasaremos a freír algunas. Tras unos minutos, cuando veáis que están doraditas, las sacaremos del aceite y las pondremos en un plato con un papel absorbente. He hecho lo mismo con unas cuantas y han quedado preciosas y con una pinta super deliciosa. Por último, voy a partir una por la mitad para que veáis cómo queda por dentro y ya mismo la voy a probar. Están super deliciosas, crujientes por fuera y la bechamel es una delicia."
Panadería,Dedos de queso,https://www.youtube.com/watch?v=uNQAkTvSFQY,"Para 10 a 12 dedos: 2 tazas (280 gr) de harina de trigo o harina para todo uso, 1 cucharadita de polvo para hornear, 2 cucharadas de azúcar blanca granulada, ½ cucharadita de sal, 1 huevo grande a temperatura ambiente, ¼ taza (56, 5 gr) de mantequilla fría sin sal, 6-7 cucharadas de agua helada, 12 onzas de queso para freir o cualquier tipo de queso blanco firme (ej.: costeño o queso fresco) cortado en palitos de aprox. 4 pulgadas (10, 16 cm) de largo y ½ pulgada (1, 27 cm) de ancho, aceite para freir.","Hoy vamos a preparar unos dedos de queso que son deliciosos porque están envueltos con una masa que lleva bastante mantequilla y al freírlos quedan espectaculares. Para comenzar vamos a revolver todos los ingredientes secos empezando con la harina de trigo o harina para todo uso o multiuso, también agregamos polvo para hornear, azúcar blanca y un poquito de sal; luego revolvemos bien. Ahora agregamos un huevo y mantequilla bien fría, esta mantequilla tiene que estar lo más fría posible. Luego, lo que me gusta hacer es revolver el huevo con la harina. Por último le vamos a agregar agua helada. Seguimos revolviendo
 y luego terminamos amasando con las manos. Esta masa la vamos a amasar por varios minutos, más o menos 5 a 8 minutos hasta que toda la harina quede totalmente incorporada y hasta que la masa esté bien suave. Ahora colocamos la masa dentro del recipiente donde revolvimos todos los ingredientes y la vamos a cubrir ya sea con plástico de cocina o con un trapito de cocina y la dejamos reposar a temperatura ambiente por 30 minutos. Después de 30 minutos, enharinamos una superficie plana y colocamos la masa sobre la superficie. También vamos a enharinar el rodillo y ahora lo que vamos a hacer es aplanar bien la masa, la vamos a aplanar hasta que quede súper delgada. Ahora la cortamos bien para que quede en un rectángulo, esto es más que todo para que todas las tiras que vamos a usar queden del mismo tamaño. Luego, la masa la cortamos en tiras delgadas a lo largo del rectángulo. Antes de envolver los palitos de queso lo que vamos a hacer es oasar el rodillo una vez más sobre cada tira para que quede lo más delgada posible. Lo que vamos a hacer es envolver cada tira de queso con una de las tiras de masa. Empezamos por una de las puntas y nos aseguramos de que todo el palito esté completamente cubierto, ahora, pellizcamos cada punta para asegurarnos de que esté bien sellado y ya nuestro palito de queso o dedito de queso está listo para freír. Estos dedos de queso los vamos a freír en aceite caliente por más o menos 3 a 5 minutos o hasta que estén dorados por fuera, y no se les olvide ir volteandolos de vez en cuando para que no se quemen. Ya cuando estén dorados los vamos a sacar del aceite y los vamos a escurrir en papel cocina. Y eso es todo, así de fácil se preparan unos dedos de queso."
Almuerzo,Ensalada de pasta fría con pollo,https://www.youtube.com/watch?v=TJZqPrkHXYc,"- 150 gramos de pasta (1 taza)
- 200 gramos de pechuga de pollo
- 1 tomate rojo
- 1 aguacate
- 2 huevos cocidos
- 1 cebolla pequeña
- Sal y pimienta
- Aceite de oliva virgen extra
- 2 cucharadas de aceite de oliva virgen extra
- 1 cucharada de mayonesa
- 1 cucharadita de kétchup
- 1 cucharadita de vinagre
- Una pizca de sal
- Un poco de pimienta molida","Lo primero que vamos a hacer es cocer la pasta. En mi caso son 150 gramos de tornillitos de colores pero podéis utilizar la pasta que más os guste para cocer. La he puesto abundante agua en esta cacerola a fuego medio-alto y, una vez que ha comenzado a hervir, le añadiré un poco de sal y la pasta se mezcla un poco. Dejaré que se cueza bajando la placa a fuego medio. En mi caso, después de unos 10 minutos ya está lista, así que voy a retirarla. Se tira el agua por el desagüe y con ayuda de un escurridor, le añadiremos agua fría para cortar la cocción. Mientras la dejamos escurrir, vamos a continuar con la receta. Ahora es el turno de hacer la carne de pollo. En mi caso, voy a utilizar 200 gramos de pechuga de pollo y la voy a hacer a la plancha, pero vosotros si queréis podéis utilizar un pollo que tengáis. Puede ser hecho al horno o de otra receta que tengáis para hacer los filetes a la plancha. Pondré un poco de aceite de oliva en una sartén a fuego medio-alto y, una vez que esté caliente, iré colocando los filetes de pollo y dejaré que se hagan por una cara. Después de unos minutos les iremos dando la vuelta, les añadiremos un poco de sal y pimienta a cada uno y dejaremos que se terminen de hacer. Una vez listos, apagaremos la placa y sacaremos los filetes a un plato. Mientras los filetes se enfrían, vamos a ir añadiendo los demás ingredientes de la ensalada en un recipiente amplio, así que primero añadiremos la pasta que ya está escurrida. También cortaremos y añadiremos un tomate rojo, una cebolla pequeña, los filetes de pollo, 2 huevos cocidos durante 10 minutos desde que el agua comienza a hervir y un aguacate. Para evitar que los trozos de aguacate se pongan negros, los podemos cubrir con un poco de zumo de limón. Una vez hecho esto, ya podemos añadirlo en el recipiente junto al resto de ingredientes. Los mezclamos todos bien y, por último, vamos a complementar la ensalada de pasta con una salsa casera que le va a venir de rechupete. Para hacerla, ponemos en un recipiente dos cucharadas de aceite de oliva virgen extra, una cucharada de mayonesa, una cucharadita de ketchup, una cucharadita de vinagre, una pizca de sal y un poco de pimienta molida. Cerramos el recipiente y lo agitamos muy bien para que los componentes se liguen. Así queda la salsa y ya la podemos usar. Colocamos la ensalada en un recipiente y, como veis, queda super colorida y con una pinta super deliciosa. Para finalizar, le vamos a añadir la salsa que hemos hecho y esto es una ensalada de pasta de una categoría superior; ya veréis lo rica que va a quedar."
Almuerzo,Ensalada rusa,https://www.youtube.com/watch?v=I2jm2fOP8_8,"5 papas rojas medianas, cortadas en cuartos
Agua (Para cocinar las papas)
3 huevos cocidos, picados
4 tiras de tocineta
1 taza (100 gramos) de arvejas cocinadas
1 taza (150 gramos) de zanahoria cocinada, cortada en trozos o en rodajas
1 taza (240 gramos) de mayonesa
Media cucharadita de ajo en polvo
Media cucharadita de cebolla en polvo
Sal y pimienta al gusto","El primer paso es cocinar las papas. Estas son papas pardas cortadas en cubos; las colocamos en una olla mediana, las cubrimos con agua y luego sazonamos con sal. Tapamos la olla y dejamos a que hierva a fuego alto. Cuando esté hirviendo, reducimos el fuego a medio y cocinamos por unos 15 minutos o hasta que las papas estén blandas. Luego las escurrimos y las dejamos enfriar. Ahora cocinamos la tocineta en una sartén a fuego medio-alto hasta que ambos lados estén dorados. A mi me encanta utilizar la tocineta para esta receta, pero si ustedes quieren, también pueden utilizar salchicha. Cuando ya esté la tocineta, la dejamos escurrir sobre papel cocina y, cuando esté fría, la vamos a aplicar. Y ahora vamos a combinar todos estos ingredientes; colocamos la papa cocinada en un recipiente grande, agregamos huevo cocido picado, la tocineta que ya está triturada, después agregamos zanahoria y arvejas. Yo estoy utilizando vegetales que están enlatados porque es más conveniente; es más rápido pero, si ustedes quieren, pueden cocinarlas y luego agregárselas a la ensalada. También agregamos mayonesa, sazonamos con un poquito de ajo en polvo y cebolla en polvo, y por último sal y pimienta al gusto. Revolvemos bien todos estos ingredientes para que queden bien cubiertos con la mayonesa y, por último, la vamos a tapar con plástico de cocina o papel film y la refrigeramos por lo menos una hora antes de servirla. Y así de fácil se prepara una ensalada rusa."
Almuerzo,Espaguetis a la carbonara,https://www.youtube.com/watch?v=c0M-VpCA__I,"Media libra de espaguetis sin cocinar
Agua (Para cocinar la pasta)
Sal (para sazonar el agua para la pasta)
2 huevos grandes
1 yema de huevo grande
De un cuarto a media taza (25-50 gramos) de queso parmesano fresco, rallado
Sal (opcional)
 Tres cuartos de libra de pancetta (o tocineta gruesa)
2 cucharadas de aceite de oliva
1 diente de ajo, entero
Pimienta al gusto","Primero vamos a poner agua con sal a hervir y luego agregamos los espaguetis y los cocinamos de acuerdo a las instrucciones del paquete. Para hacer la salsa, vamos a agregar un par de huevos grandes con una yema grande a un recipiente pequeño y los vamos a batir. Ahora le vamos a agregar queso parmesano rallado y, si están utilizando una tocineta que no tiene sal, le pueden agregar una pizca de sal. Ahora vamos a calentar aceite de oliva en una sartén grande a fuego medio y después le agregamos un diente de ajo entero para que le dé bastante sabor a este aceite y lo dejamos en la sartén hasta que esté un poco dorado. Después, lo sacamos de la sartén y agregamos panceta picada. La panceta es una tocineta italiana que ya contiene sal. Si ustedes no tienen panceta, pueden utilizar tocineta gruesa fina pero les recuerdo que si no contiene sal, le agreguen una pizca de sal a la mezcla de huevo. La panceta la vamos a cocinar hasta que esté crujiente y dorada y si quieren, con una cuchara pueden quitar el exceso de grasa que suelta después. Vamos a agregar los espaguetis ya cocinados directamente desde la olla donde los cocinamos a la sartén; vamos a revolver, quitamos la sartén del fuego y dejamos que se enfríe un poco. Después le agregamos la mezcla de huevo y empezamos a revolver inmediatamente para que la mezcla de huevo quede cremosa y los huevos no se cocinen. Si ven que los espaguetis están un poco secos, le pueden agregar un poco del agua donde cocinaron los espaguetis para servir. Colocamos los espaguetis en el plato, le agregamos un poco de la panceta, rallamos más queso parmesano por encima y condimentamos con un poco de pimienta fresca. Y así es como se preparan unos espaguetis a la carbonara."
Almuerzo,Espaguetis con albóndigas,https://www.youtube.com/watch?v=FmPv51aYZz8,"2 cucharadas de aceite de oliva
1 cebolla blanca pequeña, cortada en trozos
5 dientes de ajo, finamente picados
2 latas de tomates triturados (Para hacer una salsa más gruesa usa 1 lata de tomates triturados y 1 lata de tomates enteros)
1-2 hojas de laurel
1 cucharadita de azúcar blanca
1 lata de pasta de tomate (Opcional)
2 cucharadas de perejil liso fresco, finamente picado
Media cucharadita de orégano seco y media cucharadita de albahaca seca
Sal y pimienta al gusto
2 libras carne molida de res extra magra (Se puede sustituir con media de carne de cerdo y/o ternera molida)
2 huevos grandes
Media taza (50 gramos) de queso parmesano fresco, rallado
2 cucharadas de perejil liso fresco, finamente picado
1 taza (90 gramos) de migas de pan
Media cucharadita de orégano seco y media cucharadita de albahaca seca
Un octavo de cucharadita de nuez moscada (Opcional)
2 dientes de ajo, finamente picados
½ taza (120 ml) de agua tibia
Sal y pimienta al gusto
1 lb de espaguetis
Queso parmesano fresco, rallado para servir","Lo primero que vamos a hacer es la salsa. Entonces, en una olla grande vamos a calentar aceite de oliva a fuego medio y ya cuando esté caliente, le vamos a agregar una cebolla picada. La cebolla la vamos a cocinar por unos cinco a diez minutos y luego vamos a agregar bastante ajo. Aquí estoy utilizando más o menos 5 dientes de ajo. Vamos a revolver y cocinamos esto por 1 a 2 minutos más. Luego a esta mezcla de cebolla con ajo le vamos a agregar tomates triturados. Si ustedes quieren una salsa que tenga más textura, le pueden agregar una lata de tomates enteros y una lata de tomates triturados. Luego, agregamos dos hojas de laurel y también agregamos unas dos cucharaditas de sal. Esto es para empezar. Luego le vamos a agregar más porque los tomates requieren mucha sal para sazonar. Agregamos azúcar y revolvemos. Vamos a tapar la olla y la vamos a dejar cocinar a fuego bajo por una hora y media. Mientras tanto vamos a preparar las albóndigas. Entonces, en un recipiente grande vamos a agregar la carne molida. También pueden usar carne de ternera o carne de cerdo. Agregamos huevos, queso parmesano fresco rallado, perejil liso, migas de pan, orégano, albahaca, nuez moscada, ajo y, sazonamos con sal y pimienta al gusto. Toda esta mezcla la vamos a amasar con las manos lo más que podamos y luego, para que la textura de la masa quede más suave, le agregamos más o menos media taza de agua tibia. Ya cuando la carne está suave y esté fácil de manejar, vamos a armar las albóndigas con las manos y, como pueden ver, estoy utilizando una cuchara para helado. Esto me ayuda a que todas las albóndigas queden más o menos del mismo tamaño. A medida que vamos armando las albóndigas, las colocamos en una lata para hornear o en un molde para hornear que esté cubierto con papel aluminio o papel encerado. Luego, las horneamos a 350 grados por 20 a 25 minutos o hasta que estén cocinadas y cuando las saquemos, las podemos dejar enfriar y luego congelarlas para usarlas más tarde o las podemos agregar a la salsa. Después de hora y media, vamos a agregar pasta de tomate a la salsa para que tenga más cuerpo y más textura, pero si la quieren más líquida, no necesitan agregarle. También agregamos perejil liso, orégano y albahaca. Revolvemos bien y probamos la sazón. Como les dije anteriormente, los tomates necesitan una buena cantidad de sal para que queden bien sazonados. Si la salsa necesita más sal, se la pueden agregar ahora antes de agregarle las albóndigas. Agregamos las albóndigas que sacamos del horno y esto lo hacemos para que las albóndigas le den un buen sabor a la salsa. Ahora tapamos la olla nuevamente y vamos a cocinar la salsa por 30 minutos más. Mientras tanto, vamos a cocinar los espaguetis de acuerdo a las instrucciones del paquete y, ya cuando todo está listo, solo tenemos que servir Servimos una buena porción de espaguetis y colocamos unas dos albóndigas. Le agregamos la salsa, le colocamos un poco de queso parmesano rallado por encima y esa es la receta para hacer unos deliciosos espaguetis con albóndigas."
